2021-04-06 00:00:00,2018-12-31 00:00:00,500101039,20527.15,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901027,32.621,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901006,707596.35,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901009,27386.15,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901013,28.916,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901000,89626.6,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201000,84426.81,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201001,6.751,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201003,13841.81,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201004,108.47,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201005,60072.72,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201007,9848.95,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201008,21656.96,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201010,16.697,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201011,4.229,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201012,43.961,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201014,105.772,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201016,106.59,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201022,3.8,
2021-04-06 00:00:00,2018-12-31 00:00:00,501201023,1405.41,
2018-05-15 00:00:00,2018-12-31 00:00:00,500101003,20527.15,
2018-05-15 00:00:00,2018-12-31 00:00:00,500101007,62769.66,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101001,2.919,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101002,20527.15,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101004,110.321,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101005,56897.46,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101006,62769.66,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101009,20527.15,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101010,62769.66,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101011,15.826,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101012,1.0,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101013,21.145,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101014,19.611,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101015,251.099,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101017,252.991,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101024,327.023,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101025,6187.45,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101026,30.143,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101027,7281.67,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101028,35.473,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101029,-1094.22,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101030,-5.331,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101031,-1048.54,
2021-04-06 00:00:00,2018-12-31 00:00:00,500101032,-5.109,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901001,2.807,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901002,103861.7,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901003,1653.01,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901004,115.883,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901005,610614.45,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901007,11261.72,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901008,4019.77,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901010,3.099,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901011,25.838,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901012,21.918,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901014,114.18,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901016,112.646,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901022,4.8,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901023,146.781,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901024,36916.9,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901025,35.544,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901026,33880.69,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901028,3036.21,
